date,price
2007-10-10,1503.70967742
2007-10-11,1442.75254237
2007-10-12,1466.004329
2007-10-13,1394.27947598
2007-10-14,1465.32407407
2007-10-15,1442.50204082
2007-10-16,1405.17391304
2007-10-17,1396.6445993
2007-10-18,1383.62598425
2007-10-19,1345.4921875
2007-10-20,1360.85462555
2007-10-21,1440.91818182
2007-10-22,1424.25490196
2007-10-23,1447.97233202
2007-10-24,1309.75562701
2007-10-25,1332.91941392
2007-10-26,1361.32806324
2007-10-27,1266.87596899
2007-10-28,1393.67567568
2007-10-29,1384.42682927
2007-10-30,1250.83561644
2007-10-31,1122.63475177
2007-11-01,1347.61607143
2007-11-02,1297.03813559
2007-11-03,1209.34101382
2007-11-04,1175.30327869
2007-11-05,1207.44339623
2007-11-06,1176.11851852
2007-11-07,1188.93665158
2007-11-08,1203.44711538
2007-11-09,1132.70289855
2007-11-10,1132.40909091
2007-11-11,1111.65686275
2007-11-12,1153.9468599
2007-11-13,1132.88016529
2007-11-14,1040.60536398
2007-11-15,943.976744186
2007-11-16,1061.05928854
2007-11-17,1086.81893004
2007-11-18,1039.76258993
2007-11-19,986.006802721
2007-11-20,995.908450704
2007-11-21,941.406451613
2007-11-22,969.357859532
2007-11-23,943.529616725
2007-11-24,936.463917526
2007-11-25,923.983193277
2007-11-26,838.437086093
2007-11-27,920.496062992
2007-11-28,751.617737003
2007-11-29,762.853025937
2007-11-30,863.467811159
2007-12-01,728.384615385
2007-12-02,770.0
2007-12-03,783.787671233
2007-12-04,780.181818182
2007-12-05,751.297297297
2007-12-06,766.706081081
2007-12-07,760.498181818
2007-12-08,710.302222222
2007-12-09,721.7890625
2007-12-10,687.996610169
2007-12-11,728.585858586
2007-12-12,738.135036496
2007-12-13,704.823129252
2007-12-14,678.398119122
2007-12-15,665.072164948
2007-12-16,655.421875
2007-12-17,634.295522388
2007-12-18,634.792207792
2007-12-19,635.030645161
2007-12-20,624.965397924
2007-12-21,670.741176471
2007-12-22,654.21875
2007-12-23,650.39516129
2007-12-24,627.329896907
2007-12-25,608.873493976
2007-12-26,616.323232323
2007-12-27,617.476190476
2007-12-28,611.937269373
2007-12-29,625.163716814
2007-12-30,622.822429907
2007-12-31,577.456521739
2008-01-01,595.366533865
2008-01-02,600.067114094
2008-01-03,575.418006431
2008-01-04,582.917197452
2008-01-05,584.422222222
2008-01-06,584.230215827
2008-01-07,571.943493151
2008-01-08,560.937931034
2008-01-09,561.243421053
2008-01-10,560.369491525
2008-01-11,578.023076923
2008-01-12,534.660098522
2008-01-13,542.141843972
2008-01-14,527.214285714
2008-01-15,553.192307692
2008-01-16,577.057627119
2008-01-17,579.023411371
2008-01-18,513.311418685
2008-01-19,523.435
2008-01-20,519.822222222
2008-01-21,537.750915751
2008-01-22,513.3
2008-01-23,482.949652778
2008-01-24,511.703278689
2008-01-25,495.329861111
2008-01-26,517.51369863
2008-01-27,508.533834586
2008-01-28,492.962585034
2008-01-29,495.248322148
2008-01-30,498.382653061
