date,price
2006-07-22,1232.9017094
2006-07-23,1188.2375
2006-07-24,1216.92857143
2006-07-25,1272.05668016
2006-07-26,1220.775
2006-07-27,1239.96888889
2006-07-28,1274.46586345
2006-07-29,1245.79411765
2006-07-30,1211.59375
2006-07-31,1249.35622318
2006-08-01,1256.47265625
2006-08-02,1216.14229249
2006-08-03,1216.08113208
2006-08-04,1264.97080292
2006-08-05,1237.26938776
2006-08-06,1212.09278351
2006-08-07,1253.00423729
2006-08-08,1257.43589744
2006-08-09,1225.17857143
2006-08-10,1219.70967742
2006-08-11,1264.55286344
2006-08-12,1210.06547619
2006-08-13,1172.08333333
2006-08-14,1230.48198198
2006-08-15,1180.36842105
2006-08-16,1193.39735099
2006-08-17,1212.97890295
2006-08-18,1282.05769231
2006-08-19,1238.28735632
2006-08-20,1186.22891566
2006-08-21,1242.75581395
2006-08-22,1263.70037453
2006-08-23,1219.78787879
2006-08-24,1220.12139918
2006-08-25,1278.14693878
2006-08-26,1220.93220339
2006-08-27,1171.875
2006-08-28,1251.45714286
2006-08-29,1302.14344262
2006-08-30,1259.11952191
2006-08-31,1243.49011858
2006-09-01,1273.83206107
2006-09-02,1257.82832618
2006-09-03,1173.24675325
2006-09-04,1245.33043478
2006-09-05,1220.14042553
2006-09-06,1224.89166667
2006-09-07,1239.35294118
2006-09-08,1241.69915254
2006-09-09,1228.19875776
2006-09-10,1161.2987013
2006-09-11,1267.3697479
2006-09-12,1302.60909091
2006-09-13,1234.93951613
2006-09-14,1249.76255708
2006-09-15,1286.428
2006-09-16,1266.29787234
2006-09-17,1156.39705882
2006-09-18,1241.55450237
2006-09-19,1319.39269406
2006-09-20,1236.7972973
2006-09-21,1259.50724638
2006-09-22,1298.23113208
2006-09-23,1261.25433526
2006-09-24,1225.625
2006-09-25,1237.87330317
2006-09-26,1314.72769953
2006-09-27,1256.62272727
2006-09-28,1262.58928571
2006-09-29,1354.32026144
2006-09-30,1276.17346939
2006-10-01,1136.93023256
2006-10-02,1245.05882353
2006-10-03,1297.09039548
2006-10-04,1254.36597938
2006-10-05,1267.8817734
2006-10-06,1340.31034483
2006-10-07,1273.07909605
2006-10-08,1177.47761194
2006-10-09,1250.81382979
2006-10-10,1335.71162791
2006-10-11,1271.15929204
2006-10-12,1275.55502392
2006-10-13,1360.62051282
2006-10-14,1224.05109489
2006-10-15,1189.16666667
2006-10-16,1256.42647059
2006-10-17,1258.69268293
2006-10-18,1257.51041667
2006-10-19,1265.02061856
2006-10-20,1392.9122807
2006-10-21,1236.38709677
2006-10-22,1241.67391304
2006-10-23,1290.39310345
2006-10-24,1262.19387755
2006-10-25,1220.9057971
